"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","sd.tavg","sd.tmax","sd.npp","sd.npp.sd","rng.tavg","rng.tmax","rng.npp","rng.npp.sd","SPID","Mig_status"
"Sus scrofa","mammal","Artiodactyla","Suidae",5,"tavg",0.310957384465097,0.321604928360626,0.5,1.94446518388981,2.29972201336246,0.0436300095122153,0.172593413781024,4.9887495040894,5.7876672744751,0.10597825050354,0.43557918071747,"SP506",NA
"Sylvilagus brasiliensis","mammal","Lagomorpha","Leporidae",6,"tavg",-0.57919404990674,-0.661249049801784,0.333333333333333,1.896833,1.874608,1.220796,0.2879831,4.909832,4.728083,3.045431,0.6494805,"SP510",NA
"Sylvilagus nuttallii","mammal","Lagomorpha","Leporidae",22,"tavg",-0.426015338544157,-0.45501834174928,0.0526315789473684,2.23393,1.887965,0.3544728,0.2620091,8.719667,7.876416,1.513577,0.8650823,"SP512",NA
"Synaptomys borealis","mammal","Rodentia","Cricetidae",149,"tavg",0.111880140722321,0.112350485666586,0.00684931506849315,3.68975,3.018137,4029.959,13656.92,18.58742,18.94183,8868.882,28427.6,"SP513",NA
"Tamias alpinus","mammal","Rodentia","Sciuridae",13,"tavg",0.0976777932642221,0.0979902301471942,0.1,1.464346,1.708562,0.2168974,0.1465628,4.409167,5.345,0.6838183,0.4554505,"SP516",NA
"Tamias canipes","mammal","Rodentia","Sciuridae",6,"tavg",-0.33815332218165,-0.35200595004194,0.333333333333333,2.189085,2.291827,0.451321,0.2545816,5.268667,6.249416,0.9713303,0.5542071,"SP518",NA
"Tamias cinereicollis","mammal","Rodentia","Sciuridae",27,"tavg",0.0940402695408382,0.0943189671592299,0.0416666666666667,1.75989,2.128019,0.3410545,0.181589,9.243917,9.852667,1.154522,0.6143781,"SP519",NA
"Tamias panamintinus","mammal","Rodentia","Sciuridae",9,"tavg",-0.268316655033766,-0.275049000120564,0.166666666666667,2.952378,3.156494,0.09340697,0.1659264,8.866333,9.298499,0.3107499,0.4660833,"SP524",NA
"Tamias sibiricus","mammal","Rodentia","Sciuridae",33,"tavg",-0.140404362604832,-0.14133804646832,0.0333333333333333,4.359437,4.244861,3080.495,10641.22,15.42883,14.87133,7887.865,27244.05,"SP530",NA
"Tamias siskiyou","mammal","Rodentia","Sciuridae",11,"tavg",0.107171587614648,0.107584754014967,0.125,2.364663,1.985936,0.7085825,0.3664826,7.041083,6.263667,2.624716,1.183435,"SP531",NA
"Tamias umbrinus","mammal","Rodentia","Sciuridae",73,"tavg",-0.201492125423311,-0.204287335941119,0.0142857142857143,2.857324,3.154068,0.4049873,0.3695584,13.99317,13.57592,1.366044,1.339611,"SP535",NA
"Tamiasciurus douglasii","mammal","Rodentia","Sciuridae",133,"tavg",-0.549628729789359,-0.617849182269504,0.00769230769230769,2.573392,2.340265,0.7262874,0.5416927,10.21117,10.60267,3.15237,2.120247,"SP536",NA
"Gerbilliscus leucogaster","mammal","Rodentia","Muridae",16,"tavg",0.305658835349513,0.315749807801962,0.0769230769230769,2.710726,2.596415,0.5531066,0.2785568,10.58583,8.526667,1.88275,0.9569818,"SP539",NA
"Thomomys bulbivorus","mammal","Rodentia","Geomyidae",13,"tavg",0.335550834527204,0.349070360528551,0.1,0.3159567,0.4440306,0.314986,0.2062472,0.8273335,1.190084,1.134219,0.7321376,"SP542",NA
"Thomomys mazama","mammal","Rodentia","Geomyidae",19,"tavg",-0.104591340643604,-0.104975250690259,0.0625,2.082574,2.312044,0.3678991,0.1653055,7.31075,8.191999,1.82359,0.7882551,"SP543",NA
"Thomomys monticola","mammal","Rodentia","Geomyidae",36,"tavg",-0.16662997927808,-0.168198382948227,0.0303030303030303,3.021984,3.101583,0.5176172,0.3192237,11.90908,12.03142,1.791233,1.19419,"SP544",NA
"Thomomys talpoides","mammal","Rodentia","Geomyidae",151,"tavg",-0.11161924524781,-0.112086290928224,0.00675675675675676,2.774298,3.059251,0.5282192,0.4918196,13.36617,13.48167,2.392048,1.960116,"SP545",NA
"Thomomys townsendii","mammal","Rodentia","Geomyidae",6,"tavg",0.675928425944298,0.821579087935566,0.333333333333333,3.220923,3.439086,0.1869846,0.246087,8.816084,9.394418,0.4977052,0.6929959,"SP546",NA
"Thomomys umbrinus","mammal","Rodentia","Geomyidae",5,"tavg",-0.914387381719547,-1.55366013161229,0.5,2.234349,1.753016,1.132002,0.3065277,5.682249,4.472334,2.709588,0.7603593,"SP547",NA
"Tylomys watsoni","mammal","Rodentia","Cricetidae",7,"tavg",0.461956578122389,0.499795836413684,0.25,2.544831,2.484044,0.4558832,0.2398634,6.780584,6.551416,1.213499,0.6574057,"SP551",NA
"Urocitellus armatus","mammal","Rodentia","Sciuridae",12,"tavg",0.311186208751169,0.321858267143473,0.111111111111111,1.677633,1.852189,0.18119,0.2050791,5.010333,5.551167,0.4958762,0.5765335,"SP553",NA
"Ursus americanus","mammal","Carnivora","Ursidae",15,"tavg",-0.129490479939364,-0.130221605924514,0.0833333333333333,7.196621,7.673507,3265.589,11279.74,20.6853,23.57267,7888.475,27244.17,"SP556",NA
"Zapus trinotatus","mammal","Rodentia","Dipodidae",95,"tavg",0.0645969090337975,0.0646869838047034,0.0108695652173913,2.566051,2.902147,0.6788679,0.4041042,14.20615,16.32163,2.968322,2.053771,"SP566",NA
"Zygodontomys brevicauda","mammal","Rodentia","Cricetidae",21,"tavg",0.172967714451718,0.174724295372189,0.0555555555555556,0.4494634,0.6814803,0.4125908,0.1831564,1.773668,2.685167,1.611029,0.7661228,"SP567",NA
"Abrothrix longipilis","mammal","Rodentia","Cricetidae",46,"tmax",0.465290893573724,0.504043095594722,0.0232558139534884,2.88795958426612,3.32607239760629,1.01766595814899,0.564382923876781,11.8150835037231,14.0209159851074,3.73317056894303,2.13583338260651,"SP1",NA
"Allactaga balikunica","mammal","Rodentia","Dipodidae",11,"tmax",-0.715658970198876,-0.898689099028333,0.125,3.04368154699323,3.26806343725797,0.0255394118842238,0.0387290404665054,11.302083492279,11.7864997386933,0.081937663257122,0.1307073533535,"SP4",NA
"Allactaga bullata","mammal","Rodentia","Dipodidae",8,"tmax",-0.19698551634039,-0.199594427399205,0.2,3.30204669866568,3.40921359823389,0.0861836028270642,0.143206916379209,7.49724984169007,7.2931666374207,0.27563001960516,0.432494267821312,"SP5",NA
"Allactaga sibirica","mammal","Rodentia","Dipodidae",26,"tmax",-0.262439030140545,-0.268726055616301,0.0434782608695652,2.95506187488203,3.09772546174968,0.135068522427355,0.196604066823746,10.5575833320618,10.9183329939843,0.603078030049801,0.882732138037681,"SP6",NA
"Allocricetulus curtatus","mammal","Rodentia","Cricetidae",6,"tmax",0.443581348528211,0.476680685695395,0.333333333333333,4.13468639280301,4.45946184805338,0.0795834061357752,0.159574373216421,10.7283334732056,11.59566664882,0.245352439582348,0.464368328452111,"SP7",NA
"Alticola barakshin","mammal","Rodentia","Cricetidae",6,"tmax",-0.329924381593359,-0.342743397172337,0.333333333333333,2.84871813362096,2.72799849442143,0.180785256534576,0.304042212311609,7.44858336448669,7.40225017070771,0.45895354449749,0.816282510757442,"SP8",NA
"Alticola lemminus","mammal","Rodentia","Cricetidae",8,"tmax",-0.607628814340649,-0.705153646142773,0.2,3.71949485169433,2.50437816510452,3742.01738346118,12709.1083949517,8.43278932571415,6.41225004196167,8867.81393247843,28426.8344157934,"SP9",NA
"Alticola strelzowi","mammal","Rodentia","Cricetidae",10,"tmax",-0.0787070872117399,-0.078870219018556,0.142857142857143,3.68964111761428,3.59212892621251,0.155842545533943,0.253328785478443,12.8692498207092,12.2854163665324,0.498849958181381,0.854451790451999,"SP10",NA
"Ammospermophilus harrisii","mammal","Rodentia","Sciuridae",41,"tmax",-0.160070036020139,-0.161458573005186,0.0263157894736842,2.55713303239617,2.95434266839056,0.32317286491801,0.160619783779299,12.0088329315185,14.3664989471435,1.64372707903385,0.889777123928074,"SP11",NA
"Anourosorex squamipes","mammal","Eulipotyphla","Soricidae",5,"tmax",0.848595004264045,1.25111141749509,0.5,2.24758688649746,2.42371569231036,0.467116554099284,0.0642582028831699,5.8389987945557,6.3715839385987,1.02575373649597,0.16084802150726,"SP15",NA
"Apodemus pallipes","mammal","Rodentia","Muridae",12,"tmax",0.334886094687621,0.348321466345371,0.111111111111111,5.25460146018195,4.99395205588401,0.255103076639081,0.284925964738297,15.9280829429626,15.9091672897339,0.778230100870128,0.884448707103726,"SP21",NA
"Apodemus peninsulae","mammal","Rodentia","Muridae",17,"tmax",0.738944435208576,0.948150142553366,0.0714285714285714,4.36878166366648,4.44052382226964,0.589597820669128,0.533474716111138,13.9077501296997,13.8235840797424,1.89927724003791,1.7916042804718,"SP22",NA
"Apodemus uralensis","mammal","Rodentia","Muridae",12,"tmax",0.216536049839292,0.220018873196567,0.111111111111111,3.63742294779724,3.39293822092034,0.293904995726491,0.393889795950068,11.4475831985474,10.0407503843307,0.770624540746212,0.962977066636083,"SP24",NA
"Arborimus albipes","mammal","Rodentia","Cricetidae",23,"tmax",0.0437863389956839,0.0438143542543516,0.05,0.650178383849947,0.581786284693873,0.157815912494683,0.0874789581576496,2.61929178237913,2.5568332672119,0.71618819236755,0.35820198059082,"SP25",NA
"Artibeus glaucus watsoni","mammal","Chiroptera","Phyllostomidae",12,"tmax",0.0309091216922894,0.0309189705935898,0.111111111111111,1.8689408020057,1.99173731633129,0.726281443592312,0.245225811496482,5.9910831451416,6.3212509155274,2.26029253005981,0.680720090866093,"SP38",NA
"Bassariscus astutus","mammal","Carnivora","Procyonidae",23,"tmax",0.0676913603533229,0.0677950355188961,0.05,3.88136123419429,3.99419975265858,0.670176998250154,0.469451697865639,16.2652499675751,16.0180006027222,2.5051449239254,1.82968360185623,"SP42",NA
"Blarina hylophaga","mammal","Eulipotyphla","Soricidae",24,"tmax",0.288173298372954,0.296572980422343,0.0476190476190476,1.22823786498903,1.26551672228677,0.224331120299166,0.157022887115547,3.5343332290649,3.7230834960938,1.1730625629425,0.680889725685116,"SP45",NA
"Callospermophilus lateralis","mammal","Rodentia","Sciuridae",187,"tmax",0.0525426573536675,0.0525910896490228,0.00543478260869565,2.87406765285338,3.19900322072522,0.48591257177229,0.38586854190526,17.9854171276092,20.7524995803833,1.87098672986031,1.8495018929243,"SP47",NA
"Calomys callosus","mammal","Rodentia","Cricetidae",7,"tmax",-0.648192923669548,-0.772175911104911,0.25,4.78889648528495,4.49525133315541,0.742136275408146,0.482140138374483,13.5817499160766,12.6535835266113,2.3884294629097,1.39403969049453,"SP48",NA
"Castor canadensis","mammal","Rodentia","Castoridae",37,"tmax",0.118213325092731,0.118768641754594,0.0294117647058824,6.37016525382499,7.29803124971753,3131.92150350027,10817.3147064557,21.6578335762024,23.3441669940948,7888.66752386093,27244.3251318187,"SP57",NA
"Chaetodipus arenarius","mammal","Rodentia","Heteromyidae",19,"tmax",0.476642486498675,0.518630693327941,0.0625,2.77566244590294,4.58178901060942,0.622251892818964,0.266719962529898,9.467185974121,12.9445838928223,1.72053293883801,0.741165578365325,"SP60",NA
"Chaetodipus baileyi","mammal","Rodentia","Heteromyidae",105,"tmax",-0.164925689085343,-0.166445930887068,0.00980392156862745,3.39321872741171,4.21095350443077,0.489987527316098,0.293337178856245,15.7721586227417,19.23574924469,2.29942578123882,1.53762570023537,"SP61",NA
"Chaetodipus californicus","mammal","Rodentia","Heteromyidae",52,"tmax",0.0829225278982695,0.0831133783679568,0.0204081632653061,1.96449662440089,2.26976966389273,0.710280696245642,0.305728701717965,8.19133281707762,9.2680835723877,2.89255595207214,1.34242689609527,"SP62",NA
"Chaetodipus dalquesti","mammal","Rodentia","Heteromyidae",6,"tmax",0.520917110919986,0.577597582900757,0.333333333333333,2.26862801246975,3.81803107099224,0.50834580510551,0.287328073162739,5.3432502746582,9.6066932678222,1.3005810379982,0.671856850385665,"SP63",NA
"Chaetodipus eremicus","mammal","Rodentia","Heteromyidae",31,"tmax",-0.412962278178346,-0.439177303126623,0.0357142857142857,3.6940792553639,4.8322663737466,0.692357457098025,0.349900883626013,17.6330842971802,20.9052495956421,2.67958635091782,1.33869598805905,"SP64",NA
"Chaetodipus fallax","mammal","Rodentia","Heteromyidae",20,"tmax",-0.161422197057008,-0.162846599939753,0.0588235294117647,1.79394457274796,3.16683089238258,0.472029477011075,0.203815470595034,9.8215837478637,14.5773315429688,1.49066799879075,0.660537078976631,"SP65",NA
"Chaetodipus formosus","mammal","Rodentia","Heteromyidae",53,"tmax",-0.333580797860145,-0.346852013717301,0.02,4.32047847580693,4.29518088690287,0.164038259761514,0.116011953712316,18.5882692337036,17.4087753295899,0.831192911136895,0.579257473349572,"SP66",NA
"Chaetodipus goldmani","mammal","Rodentia","Heteromyidae",13,"tmax",0.147489050172179,0.148572673053782,0.1,1.28286706275519,1.36398878800939,0.24214591519179,0.094224765111914,3.7617492675782,4.2789993286132,0.7086877822876,0.377146422863003,"SP67",NA
"Chaetodipus hispidus","mammal","Rodentia","Heteromyidae",42,"tmax",-0.261059085908831,-0.267244613687405,0.0256410256410256,3.11086570527904,3.90082005972077,0.574819807015092,0.329417562803266,12.1530823707581,13.2314996719361,2.33903264999389,1.40347918868065,"SP68",NA
"Chaetodipus intermedius","mammal","Rodentia","Heteromyidae",96,"tmax",-0.00457665287374051,-0.0045766848279534,0.010752688172043,4.18602829765284,5.05489813922187,0.556374186219596,0.380233016623038,17.5939168930054,21.5503339767456,2.24143649637699,1.56077924370766,"SP69",NA
"Chaetodipus penicillatus","mammal","Rodentia","Heteromyidae",106,"tmax",0.231106184507479,0.235357751257879,0.00970873786407767,3.34506749078492,4.19916778206536,0.450816111124895,0.272734569935042,16.8874082565307,18.9577493667603,2.14680100977421,1.51751188933849,"SP71",NA
"Chaetodipus pernix","mammal","Rodentia","Heteromyidae",7,"tmax",0.294685279114048,0.303689400541233,0.25,3.14600150738536,3.18292962736262,0.58655049957359,0.109811221291377,8.9400844573974,9.0785007476806,1.67151772975922,0.308311283588412,"SP72",NA
"Chaetodipus rudinoris","mammal","Rodentia","Heteromyidae",16,"tmax",-0.0339049825970726,-0.0339179833651463,0.0769230769230769,1.4427411454988,1.47474810363251,0.34709689907851,0.124253910965203,6.3725824356079,6.3056659698486,0.940158009529118,0.470586121082306,"SP73",NA
"Chaetodipus spinatus","mammal","Rodentia","Heteromyidae",34,"tmax",-0.104810848051426,-0.105197191080402,0.032258064516129,2.53659018755865,3.94056049199767,0.593602074973634,0.236319844588868,9.467185974121,12.9445838928223,1.91126471804455,0.847138926386833,"SP74",NA
"Condylura cristata","mammal","Eulipotyphla","Talpidae",14,"tmax",0.0115883317798006,0.0115888505517703,0.0909090909090909,2.41753755795669,2.47566547652362,0.436010445641844,0.358256172565118,9.79912799596787,10.1790382862091,1.84843301773071,1.49407202005386,"SP81",NA
"Cratogeomys castanops","mammal","Rodentia","Geomyidae",116,"tmax",-0.085028656776356,-0.0852344657487035,0.00884955752212389,2.89430393793242,3.08964357368927,0.451210690187746,0.150539847362609,22.0464162826538,22.8364162445068,2.37046825885772,0.864040762186047,"SP83",NA
"Cratogeomys goldmani","mammal","Rodentia","Geomyidae",5,"tmax",0.803341778393661,1.10796472993221,0.5,1.61674382011803,1.605923597504,0.332064350043525,0.112069115408759,3.996916770935,3.8746662139892,0.77154564857483,0.283477008342743,"SP84",NA
"Cricetulus barabensis","mammal","Rodentia","Cricetidae",8,"tmax",-0.176296622177502,-0.178157919832911,0.2,2.06039820328019,2.33298239178282,0.172544522896453,0.247836675214846,6.13749983906746,7.18266654200852,0.450874239206314,0.680683553218842,"SP85",NA
"Cricetulus longicaudatus","mammal","Rodentia","Cricetidae",20,"tmax",-0.0444170147237659,-0.044446259031732,0.0588235294117647,2.19027126310584,2.52366680223576,0.0558488474488579,0.0833816208734508,8.71933317184448,10.8775832653046,0.245918244123459,0.3068707883358,"SP86",NA
"Cricetulus migratorius","mammal","Rodentia","Cricetidae",17,"tmax",0.122502123670667,0.123120488163273,0.0714285714285714,2.35767369041537,2.43365904079163,0.219844582359956,0.279793716815372,8.71891665458679,9.18024992942815,0.741847038269043,0.915667742490769,"SP87",NA
"Crocidura beatus","mammal","Eulipotyphla","Soricidae",7,"tmax",-0.370721480226366,-0.389259275839019,0.25,1.62629154568795,1.50311871239329,239.025352517775,828.555592124138,5.0820007324219,4.6847496032715,490.354781627656,1698.29469043017,"SP88",NA
"Crocidura grayi","mammal","Eulipotyphla","Soricidae",5,"tmax",-0.880023483461527,-1.37587175941523,0.5,0.890329908533858,0.906093816247043,0.482535946886868,0.197024925370846,2.2361316680908,2.2721900939942,1.29921293258667,0.479486227035527,"SP89",NA
"Crocidura sibirica","mammal","Eulipotyphla","Soricidae",8,"tmax",0.395012398094904,0.417725308318594,0.2,3.28636163430342,3.54954109265071,0.453693234322649,0.491325831306657,10.1586668491364,11.132167339325,1.09633558988571,1.2625760436058,"SP90",NA
"Cryptotis goodwini","mammal","Eulipotyphla","Soricidae",5,"tmax",0.53979561904931,0.603867137237205,0.5,3.962021281056,2.8539530896689,1.01717888253348,0.251058458273355,8.97650098800657,6.4882507324219,2.50810551643372,0.609457612037657,"SP91",NA
"Cryptotis magnus","mammal","Eulipotyphla","Soricidae",5,"tmax",-0.35428461117752,-0.370334899769576,0.5,2.80526210263526,3.12907048662109,0.435957891081402,0.0498097787833612,7.7859172821045,8.6794166564941,1.12741565704346,0.130892038345336,"SP92",NA
"Cryptotis parvus","mammal","Eulipotyphla","Soricidae",35,"tmax",0.0873452381620972,0.0875683850049271,0.03125,3.99635906415842,3.20656596772735,0.695936403989461,0.36067133251306,16.3518466949463,13.6154260635376,2.74524721503258,2.01009479165078,"SP93",NA
"Cuniculus paca","mammal","Rodentia","Cuniculidae",5,"tmax",0.549401183862477,0.617523200791634,0.5,1.48675423997658,1.04229417016911,0.974891583945178,0.109182121358473,3.6000843048096,2.7959156036377,2.41387784481049,0.272492825984951,"SP95",NA
"Cynomys gunnisoni","mammal","Rodentia","Sciuridae",12,"tmax",-0.693119962837556,-0.853935662486984,0.111111111111111,3.11105512748353,3.36250439483924,0.395637903347569,0.282531580259346,9.85616683959965,11.4553327560425,1.21640646457673,0.652985543012619,"SP96",NA
"Cynomys ludovicianus","mammal","Rodentia","Sciuridae",18,"tmax",-0.0852980750256963,-0.0855058523118981,0.0666666666666667,1.30306089939874,1.18303603271026,0.199177457204229,0.169446191766012,5.82391643524174,5.7601671218872,0.605078130960461,0.504123866558075,"SP97",NA
"Desmodillus auricularis","mammal","Rodentia","Muridae",6,"tmax",0.14928295231963,0.150406963896781,0.333333333333333,2.23296272745948,1.98569641986999,0.0249100606862084,0.024610471776359,5.3086681365966,4.9778327941895,0.070371374487877,0.0657979547977446,"SP101",NA
"Dicrostonyx groenlandicus","mammal","Rodentia","Cricetidae",49,"tmax",-0.230854569851015,-0.235091955903311,0.0217391304347826,4.77308783304594,4.88980557784857,7658.21469785993,13455.6276255764,21.8404159545898,22.4925003051758,33599.8699126244,49100.3698667288,"SP103",NA
"Dicrostonyx torquatus","mammal","Rodentia","Cricetidae",15,"tmax",-0.199636128570702,-0.202353550028069,0.0833333333333333,4.84340506557491,4.85827875400603,6001.75114148694,6127.28165446873,14.9431660175324,14.7956664562225,16309.9296875,17419.880859375,"SP104",NA
"Didelphis virginiana","mammal","Didelphimorphia","Didelphidae",43,"tmax",-0.219191976920031,-0.222807146896701,0.025,3.42341321648304,4.10672763894038,0.778618653635054,0.507044075844757,13.1620001792907,15.233416557312,2.63134768605232,1.89108684659004,"SP107",NA
"Dipodomys agilis","mammal","Rodentia","Heteromyidae",74,"tmax",-0.438173404322869,-0.469967932248095,0.0140845070422535,2.33348011916877,2.6682017269874,0.511547218838128,0.220612685231474,10.0065002441406,11.1991662979126,2.76994571089745,1.09427493810654,"SP108",NA
"Dipodomys californicus","mammal","Rodentia","Heteromyidae",14,"tmax",-0.251098415545996,-0.256584798956182,0.0909090909090909,3.73437890948556,3.82951999889632,0.385728698610994,0.266482093171792,10.4831657409668,10.6589994430542,1.22756478190422,0.815512418746948,"SP109",NA
"Dipodomys deserti","mammal","Rodentia","Heteromyidae",56,"tmax",-0.0195005151646818,-0.0195029875497073,0.0188679245283019,4.3114649221789,5.24232999558523,0.341322540998368,0.205333513534512,12.6789999008179,15.7310009002685,1.08858527243137,0.614702388644219,"SP110",NA
"Dipodomys microps","mammal","Rodentia","Heteromyidae",59,"tmax",-0.203380222761774,-0.206256115340758,0.0178571428571429,2.60398154310915,2.91116833668574,0.253517302340438,0.23994879978872,11.2748336791992,12.8143339157104,0.78136183321476,0.763709291815758,"SP114",NA
"Dipodomys nelsoni","mammal","Rodentia","Heteromyidae",13,"tmax",-0.182080561244458,-0.184133753120441,0.1,2.13009549472948,2.9687184740105,0.67896779197588,0.260987187174279,7.36891746521,11.7299995422363,2.62039992213249,1.13828554749489,"SP115",NA
"Dipodomys nitratoides","mammal","Rodentia","Heteromyidae",7,"tmax",-0.597586374196537,-0.689384386795914,0.25,1.47690678517097,1.18312740386758,0.154152728891476,0.0833721683327422,4.1701669692993,3.46266746521,0.477493792772293,0.249114274978638,"SP116",NA
"Dipodomys panamintinus","mammal","Rodentia","Heteromyidae",39,"tmax",-0.00482629419576765,-0.0048263316694344,0.0277777777777778,2.87691464307987,2.84706449282836,0.200386439619871,0.133793756952683,12.5366673469544,11.8395004272461,0.951013758778576,0.546712040901184,"SP118",NA
"Dipodomys simulans","mammal","Rodentia","Heteromyidae",10,"tmax",-0.530659091920894,-0.59106215668418,0.142857142857143,1.7691430331363,3.42715563415327,0.522927404715753,0.237204450991176,5.8278331756591,10.4595832824707,1.67266249656677,0.741165578365325,"SP119",NA
"Dipodomys venustus","mammal","Rodentia","Heteromyidae",7,"tmax",-0.335956542433777,-0.349527614986206,0.25,0.304403046978275,0.884772605850176,0.43274117256438,0.198615063740834,0.888750076294,2.3170909881592,1.1684045791626,0.514998614788053,"SP122",NA
"Dipus sagitta","mammal","Rodentia","Dipodidae",15,"tmax",-0.659613647239841,-0.792129403756806,0.0833333333333333,2.49069443026849,2.76978296953277,0.0837978746017495,0.106766535530637,10.2138335704804,10.9428329467774,0.342409156262875,0.434644266963005,"SP123",NA
"Dolichotis salinicola","mammal","Rodentia","Caviidae",6,"tmax",0.527366378192106,0.586489852668123,0.333333333333333,0.963913552482032,0.775772564719406,0.197235927583723,0.0931217784603211,2.3500003814697,1.8274173736572,0.561115745455027,0.268145978450775,"SP125",NA
"Elephantulus edwardii","mammal","Macroscelidea","Macroscelididae",5,"tmax",0.508401721301073,0.560572015133775,0.5,1.62783375022669,1.84170128496058,0.607763914605302,0.264380298891252,4.3013334274292,4.5926666259766,1.52793270349503,0.674623176455498,"SP126",NA
"Elephantulus intufi","mammal","Macroscelidea","Macroscelididae",8,"tmax",-0.46801151778776,-0.507521107958932,0.2,3.17100293316079,3.60175441125632,0.105053860072175,0.122163839618036,7.6215829849243,8.7213344573975,0.333448261022568,0.328576624393463,"SP127",NA
"Petrosaltator rozeti","mammal","Macroscelidea","Macroscelididae",5,"tmax",-0.47026997156298,-0.510416910287234,0.5,0.713334126843711,1.0351096591491,0.321654556416527,0.180455774842596,1.4577503204346,2.3278331756592,0.753413327038288,0.39928363263607,"SP128",NA
"Elephantulus rupestris","mammal","Macroscelidea","Macroscelididae",17,"tmax",0.529051977302401,0.588827733471404,0.0714285714285714,2.02176005617216,1.82884060563686,0.0526082090057045,0.0404295967319614,6.8467502593994,6.332166671753,0.184336706995964,0.140509188175201,"SP129",NA
"Ellobius tancrei","mammal","Rodentia","Cricetidae",19,"tmax",0.120773668508203,0.121366074624966,0.0625,3.04804682621929,3.28957530145352,0.0925168752562145,0.14033880067353,9.83574962615967,10.669083237648,0.330145478248597,0.509610146284104,"SP131",NA
"Erethizon dorsatum","mammal","Rodentia","Erethizontidae",34,"tmax",-0.17008247829015,-0.171751597576612,0.032258064516129,7.24280578504701,8.09354043556165,4373.9698025291,13585.8861938109,26.9293336868286,30.0785002708435,16265.2700629234,38262.7431005687,"SP139",NA
"Euryoryzomys nitidus","mammal","Rodentia","Cricetidae",11,"tmax",0.195264468150731,0.197804530281903,0.125,2.61198621711456,2.82141852222781,1.19036036611575,0.345184668115479,6.6396675109863,8.0598335266114,3.32962703704834,0.945706069469448,"SP143",NA
"Geomys arenarius","mammal","Rodentia","Geomyidae",10,"tmax",0.309512315924778,0.320005966256903,0.142857142857143,2.53602553891154,4.54055816150552,0.736708472385098,0.570072429776432,8.80158233642581,13.7252502441406,1.80187849700451,1.41810527443886,"SP144",NA
"Geomys knoxjonesi","mammal","Rodentia","Geomyidae",15,"tmax",0.101308388964624,0.101657128202677,0.0833333333333333,7.99114447023451,8.74024554562419,0.196823201079852,0.340451018637548,19.9385000467301,21.3566660881043,0.797257214784621,1.12089467048645,"SP145",NA
"Geomys bursarius lutescens","mammal","Rodentia","Geomyidae",14,"tmax",0.320404259582263,0.332097551976441,0.0909090909090909,1.91547996247861,1.76325445863286,0.183159076406931,0.150218897758772,5.7848329544067,5.8107500076294,0.527995884418484,0.584579944610593,"SP146",NA
"Gerbillurus setzeri","mammal","Rodentia","Muridae",9,"tmax",0.440804337988,0.473228685637982,0.166666666666667,1.09196551904803,1.14348554306625,0.0312985686172968,0.0199522326561448,3.6067504882812,3.8870830535888,0.087582632899285,0.0579547360539434,"SP148",NA
"Gulo gulo","mammal","Carnivora","Mustelidae",17,"tmax",0.429081151783116,0.458769944092629,0.0714285714285714,4.45409850261202,4.27640576474739,4770.63234983179,14088.7351763229,15.7889165878296,17.909583568573,16265.2264513969,38262.3836300373,"SP155",NA
"Habromys lophurus","mammal","Rodentia","Cricetidae",9,"tmax",-0.541756938602895,-0.606639084625687,0.166666666666667,2.24488284380432,2.31544850564165,0.315228380538235,0.194522713093666,6.0597496032715,6.8717498779297,1.09761214256286,0.569463670253754,"SP156",NA
"Heteromys desmarestianus","mammal","Rodentia","Heteromyidae",34,"tmax",0.211397343677904,0.214633605966903,0.032258064516129,4.34591888406054,4.09293308460043,0.711192687520789,0.27212787882535,14.1598339080811,13.7808322906494,2.28550410270691,1.09965187311172,"SP160",NA
"Heteromys gaumeri","mammal","Rodentia","Heteromyidae",8,"tmax",-0.681824352337502,-0.832515412894192,0.2,0.521176835359109,1.01468623322712,0.329421264628856,0.100351200930951,1.3117504119873,2.8732509613037,0.92892098426819,0.350934207439425,"SP161",NA
"Hydromys chrysogaster","mammal","Rodentia","Muridae",5,"tmax",-0.560019526021211,-0.632861634119421,0.5,1.9900910000344,2.92189973305643,1.65345865493373,0.267090427728612,5.0053329467773,7.6412506103515,4.19632142782211,0.754187732934951,"SP169",NA
"Irenomys tarsalis","mammal","Rodentia","Cricetidae",5,"tmax",0.141482914388057,0.14243845816543,0.5,1.51131282354613,1.97154794616019,0.932568730778827,0.288650893261588,3.86833286285403,4.9166660308838,2.06560003757477,0.68825173377991,"SP171",NA
"Jaculus jaculus","mammal","Rodentia","Dipodidae",6,"tmax",0.276472268216922,0.28385831810517,0.333333333333333,1.30154098070631,1.47585836683504,0.120536273896129,0.114186603246373,3.187665939331,3.6435012817383,0.313657931983471,0.305439010262489,"SP172",NA
"Lemmiscus curtatus","mammal","Rodentia","Cricetidae",33,"tmax",-0.0347401900341139,-0.0347541759192446,0.0333333333333333,2.12772241611278,2.11041428884677,0.124917293726073,0.14230597591183,10.2662498950958,9.45641613006589,0.472046166658401,0.561977818608284,"SP179",NA
"Lemmus trimucronatus","mammal","Rodentia","Cricetidae",111,"tmax",-0.360994142570079,-0.378028538990228,0.00925925925925926,4.2255433220198,4.45924281113879,6644.6136536415,14411.3786752196,19.2468538284302,18.6805620193482,24197.5563616753,44663.8905647397,"SP181",NA
